generation	transect	bl	bh	b	N	nsig	p
901	4	-4.526048051	4.00644635	0.161462414	100	25	0.25
902	1	-6.631150666	4.604662611	-0.002282308	100	26	0.26
902	2	-4.126121193	4.298622383	-0.242860988	100	37	0.37
902	3	-5.70699793	4.855722165	0.092420737	100	29	0.29
902	4	-4.860097653	4.494387175	0.058703859	100	33	0.33
903	1	-7.40810851	2.399072305	0.017899991	100	25	0.25
903	2	-4.109672091	3.988293103	-0.11974541	100	39	0.39
903	3	-5.810144508	4.964246355	0.138638523	100	37	0.37
903	4	-4.775550173	4.284157524	0.099994495	100	29	0.29
904	1	-5.828204969	5.380433698	0.082689297	100	23	0.23
904	2	-2.952104508	3.728849644	-0.139462296	100	34	0.34
904	3	-5.481800099	5.496973755	0.167898677	100	28	0.28
904	4	-4.205178382	3.326343363	-0.001679181	100	28	0.28
905	1	-6.811623622	2.183277193	-0.053350165	100	19	0.19
905	2	-4.523721484	3.52486755	-0.379587304	100	39	0.39
905	3	-4.88042037	4.737838383	0.176729052	100	29	0.29
905	4	-5.193186017	5.045893162	-0.101094832	100	37	0.37
906	1	-6.597392362	2.938875972	-0.013119013	100	19	0.19
906	2	-3.780650893	6.135414431	-0.028994964	100	32	0.32
906	3	-4.942431855	4.806317101	-0.05370784	100	29	0.29
906	4	-3.696771281	5.32437606	-0.073856523	100	35	0.35
907	1	-5.40434311	5.899339381	-0.113438028	100	26	0.26
907	2	-6.296986546	2.641791376	-0.257545024	100	33	0.33
907	3	-4.670965824	3.860514317	0.093280506	100	27	0.27
907	4	-3.430774401	4.148810666	8.70E-04	100	29	0.29
908	1	-7.00283465	4.315747105	-0.048953545	100	28	0.28
908	2	-4.899403662	5.991452436	0.003258574	100	31	0.31
908	3	-4.608049195	2.369675187	0.070808856	100	32	0.32
908	4	-4.273869021	5.181420648	-0.052109125	100	33	0.33
909	1	-6.892187698	4.789916118	-0.023843236	100	30	0.3
909	2	-4.033208073	7.444177235	-0.279672172	100	43	0.43
909	3	-5.017356482	4.157276245	0.154792088	100	28	0.28
909	4	-5.718336616	3.085948961	0.026171676	100	29	0.29
910	1	-5.881506025	3.802115914	-0.122112958	100	28	0.28
910	2	-5.03889357	4.751343676	-0.095012054	100	33	0.33
910	3	-6.263592077	4.614736687	0.038255378	100	28	0.28
910	4	-5.313571888	4.242377424	0.036201654	100	29	0.29
911	1	-6.984207467	4.801137743	0.00838822	100	27	0.27
911	2	-5.296531539	5.018621028	-0.162385002	100	33	0.33
911	3	-5.591907991	3.859354208	0.008102417	100	26	0.26
911	4	-5.256279967	3.391023626	-0.129290138	100	31	0.31
912	1	-7.109115936	5.768618437	0.0295798	100	26	0.26
912	2	-4.707498346	4.97815219	-0.078446084	100	37	0.37
912	3	-4.94675222	5.776126283	-0.035554609	100	27	0.27
912	4	-5.028281219	4.094057223	0.004990784	100	25	0.25
913	1	-4.983971101	5.018288912	0.003559878	100	33	0.33
913	2	-4.092898468	4.899727819	-0.116675093	100	33	0.33
913	3	-6.630005532	2.508126026	-0.10540886	100	30	0.3
913	4	-3.287433141	5.090200795	0.094393141	100	30	0.3
914	1	-5.819194632	2.500335105	0.051885008	100	36	0.36
914	2	-5.074017678	5.023184033	-0.131359293	100	36	0.36
914	3	-4.278939269	6.181077529	-0.028379515	100	30	0.3
914	4	-2.551860069	5.199627372	0.058564291	100	32	0.32
915	1	-6.662246315	3.542295647	0.140023635	100	35	0.35
915	2	-4.835778468	3.266205959	-0.190478407	100	46	0.46
915	3	-6.129214738	6.721976754	-0.105911319	100	32	0.32
915	4	-4.657525161	3.653885173	-0.061529956	100	27	0.27
916	1	-6.500375897	5.938399673	-0.086064634	100	29	0.29
916	2	-4.136564439	6.323168201	-0.00335088	100	38	0.38
916	3	-4.999533973	6.370357637	-0.100187157	100	28	0.28
916	4	-5.178352935	3.207527852	-0.015486342	100	29	0.29
917	1	-7.041544005	7.10065713	0.002097248	100	27	0.27
917	2	-4.067826821	4.35055576	-0.127448816	100	40	0.4
917	3	-4.735699659	5.431777242	0.109547643	100	34	0.34
917	4	-5.217206321	2.715032429	0.173832559	100	35	0.35
918	1	-6.201931186	3.002027938	0.058241397	100	31	0.31
918	2	-4.084527442	5.524676489	-0.213277855	100	41	0.41
918	3	-6.851941959	5.798111517	0.125638311	100	31	0.31
918	4	-4.830430087	2.797833661	0.087186777	100	34	0.34
919	1	-9.647988766	6.390458682	-0.00911201	100	28	0.28
919	2	-4.252336698	5.189341185	-0.122259903	100	32	0.32
919	3	-4.612835542	5.294990781	0.132774419	100	29	0.29
919	4	-5.486515592	3.75498283	-0.015298233	100	27	0.27
920	1	-7.136239648	6.116295725	-0.077552292	100	28	0.28
920	2	-4.056925926	6.019988908	-0.191719193	100	40	0.4
920	3	-10.03919677	4.648419677	0.196132631	100	30	0.3
920	4	-4.355693332	4.061451109	-0.010366186	100	32	0.32
921	1	-7.301517864	5.314510844	0.023706943	100	27	0.27
921	2	-5.006709156	5.612223567	-0.096635265	100	30	0.3
921	3	-7.356068971	3.685485911	0.237417777	100	35	0.35
921	4	-4.481327474	2.581201338	0.026586926	100	28	0.28
922	1	-6.724692486	4.439743817	0.08006898	100	31	0.31
922	2	-5.124983759	5.612043192	-0.045304674	100	33	0.33
922	3	-5.663357558	6.541198953	0.11602978	100	35	0.35
922	4	-5.284411358	2.554306534	0.074411344	100	30	0.3
923	1	-8.39075933	4.825136185	0.07247	100	34	0.34
923	2	-5.299432452	5.063059231	-0.092281118	100	31	0.31
923	3	-4.652784019	3.036945821	0.088423768	100	35	0.35
923	4	-5.334475418	2.576066503	0.069683539	100	32	0.32
924	1	-6.691970556	6.40649051	-0.02144064	100	26	0.26
924	2	-4.951035764	6.636539631	0.055108346	100	38	0.38
924	3	-5.538635256	5.755857188	0.05302258	100	31	0.31
924	4	-5.172451864	3.488383526	-0.044763911	100	33	0.33
925	1	-7.62892357	5.603039365	0.011370827	100	30	0.3
925	2	-5.746465528	4.609533175	0.030464127	100	28	0.28
925	3	-6.133614728	4.796729624	0.021882525	100	29	0.29
925	4	-4.792396647	4.546836442	-0.10380871	100	32	0.32
926	1	-7.509496232	3.509134824	0.068973196	100	34	0.34
926	2	-5.103820328	5.129181433	0.126796266	100	38	0.38
926	3	-6.486949244	3.379201537	0.237026866	100	32	0.32
926	4	-5.258587098	3.787174117	-0.224502704	100	31	0.31
927	1	-4.514898652	7.001616775	0.030223346	100	24	0.24
927	2	-4.62655876	7.829205157	0.193287916	100	34	0.34
927	3	-6.648233499	3.597618283	0.099809388	100	32	0.32
927	4	-4.148970321	3.279140541	-0.156115862	100	23	0.23
928	1	-5.410168174	6.757120735	0.154769127	100	36	0.36
928	2	-4.830152947	7.828569251	0.051988014	100	33	0.33
928	3	-6.626087791	2.639272059	-0.085877537	100	33	0.33
928	4	-3.877795987	3.37947338	-0.059924183	100	30	0.3
929	1	-4.499855266	6.538851509	0.146096851	100	29	0.29
929	2	-4.949822421	5.111762359	-0.021866845	100	31	0.31
929	3	-6.861297665	4.973602422	-0.151536167	100	35	0.35
929	4	-5.155904247	4.308354592	0.058269852	100	31	0.31
930	1	-5.010194469	5.241882102	0.042511333	100	25	0.25
930	2	-5.005662852	6.164394451	0.066347976	100	32	0.32
930	3	-5.556955197	5.253329461	-0.12256892	100	34	0.34
930	4	-5.024544298	3.905493086	-0.068934686	100	26	0.26
931	1	-6.62066639	6.930242105	0.023354552	100	29	0.29
931	2	-6.910241861	5.043325564	-0.021215176	100	35	0.35
931	3	-6.984821424	4.782320683	-0.134058046	100	32	0.32
931	4	-4.953826343	4.274169935	0.117337975	100	29	0.29
932	1	-4.584161326	6.503192014	0.057909269	100	38	0.38
932	2	-5.009106614	5.038820093	0.018214189	100	38	0.38
932	3	-6.809919206	4.503450715	-0.09988544	100	27	0.27
932	4	-4.714782272	3.442678031	0.053219257	100	26	0.26
933	1	-4.957379085	4.621293703	0.051710383	100	29	0.29
933	2	-4.680308611	7.006152575	-0.079839129	100	36	0.36
933	3	-9.87270085	2.742297871	-0.124850944	100	31	0.31
933	4	-3.715375643	4.30861316	0.036991549	100	30	0.3
934	1	-6.684062547	5.395531461	0.060658048	100	29	0.29
934	2	-4.18925453	7.765632988	0.08299702	100	36	0.36
934	3	-6.82433215	2.51414708	-0.039993377	100	26	0.26
934	4	-5.166675078	4.531023456	0.204334414	100	28	0.28
935	1	-6.770060387	5.413317532	0.036281528	100	32	0.32
935	2	-4.656022642	7.087808225	-0.001615098	100	33	0.33
935	3	-6.771083742	3.429518347	-0.037329299	100	32	0.32
935	4	-4.187044114	4.176994636	-0.00300405	100	30	0.3
936	1	-5.860831617	5.963839643	0.06329027	100	30	0.3
936	2	-4.411568592	5.142272471	0.089309697	100	36	0.36
936	3	-5.558974127	2.312631836	-0.10418781	100	34	0.34
936	4	-6.378339959	4.203885265	0.04674433	100	24	0.24
937	1	-5.537891936	4.709545012	-0.059813654	100	33	0.33
937	2	-4.619039705	7.396575613	-0.018684911	100	37	0.37
937	3	-4.750205298	2.243770798	-0.104121798	100	27	0.27
937	4	-4.136044519	6.801928602	0.027575293	100	31	0.31
938	1	-6.968722383	5.968216401	0.07001432	100	35	0.35
938	2	-4.321878579	6.216725735	0.042150403	100	34	0.34
938	3	-4.570150435	6.724200873	-0.150523762	100	26	0.26
938	4	-5.241352211	3.91668835	0.077583844	100	36	0.36
939	1	-5.401481708	6.500890716	-0.101287619	100	35	0.35
939	2	-5.022752178	6.11761523	-0.012378812	100	32	0.32
939	3	-6.80776585	4.351642762	0.041183281	100	29	0.29
939	4	-4.165210776	5.454459229	-0.008504821	100	28	0.28
940	1	-6.016721854	5.331976557	0.016661657	100	35	0.35
940	2	-5.261301487	7.582689091	-0.082661782	100	30	0.3
940	3	-5.823698651	6.419855258	0.007980937	100	32	0.32
940	4	-3.251083855	3.69772403	0.13904287	100	41	0.41
941	1	-7.010578911	4.367773259	0.014656048	100	31	0.31
941	2	-4.899179662	6.020643066	-0.092292094	100	31	0.31
941	3	-6.840745529	4.796045995	-0.162766841	100	35	0.35
941	4	-5.193431403	4.883235224	0.164228268	100	33	0.33
942	1	-5.052881215	7.964956237	-0.014790673	100	27	0.27
942	2	-4.825007389	5.569673382	0.156143411	100	37	0.37
942	3	-6.679731623	6.497285291	-0.113516139	100	28	0.28
942	4	-5.238328756	3.654003826	0.141048998	100	29	0.29
943	1	-5.238342508	6.470542938	-0.260046086	100	28	0.28
943	2	-4.8561981	5.299083035	-0.040001343	100	33	0.33
943	3	-5.782703189	6.795518214	0.017450744	100	33	0.33
943	4	-4.998177597	5.45135374	0.11737018	100	31	0.31
944	1	-3.340039466	5.426315498	-0.093535637	100	28	0.28
944	2	-4.588562227	8.948076249	0.116599411	100	33	0.33
944	3	-5.377452309	6.354479883	-0.085793704	100	33	0.33
944	4	-5.158117793	4.051593327	0.212686319	100	24	0.24
945	1	-4.690569397	8.647589782	-0.115645046	100	28	0.28
945	2	-4.358147713	9.255775511	-0.039312737	100	38	0.38
945	3	-6.037703775	4.52055317	-0.180451023	100	27	0.27
945	4	-4.163251488	5.226575923	0.190521426	100	33	0.33
946	1	-5.248925701	6.542336022	0.089243944	100	23	0.23
946	2	-4.674034819	7.008757758	0.078386865	100	42	0.42
946	3	-6.839329686	6.135298829	-0.065624539	100	24	0.24
946	4	-4.336644718	4.836224446	0.12795691	100	26	0.26
947	1	-4.500438669	7.923459482	0.049308426	100	29	0.29
947	2	-5.014289963	5.952771485	9.27E-04	100	35	0.35
947	3	-6.162132645	5.62751802	-0.107109254	100	28	0.28
947	4	-5.889003715	4.814579718	0.039701976	100	30	0.3
948	1	-3.838548723	6.683543762	0.005006817	100	30	0.3
948	2	-4.472728203	7.804469859	-0.050000158	100	39	0.39
948	3	-5.390620614	5.432425803	-0.048668133	100	23	0.23
948	4	-4.207267579	4.830367423	0.138228791	100	31	0.31
949	1	-6.014341465	6.7229289	0.030350443	100	29	0.29
949	2	-4.727662003	7.47425925	-0.064685888	100	30	0.3
949	3	-5.628492596	7.220894592	-0.138622982	100	27	0.27
949	4	-5.4583552	5.057757956	0.153201049	100	32	0.32
950	1	-4.604402582	5.714451433	-0.071274939	100	40	0.4
950	2	-4.921570283	7.651639559	-0.005462731	100	26	0.26
950	3	-6.357725989	4.183005746	-0.015421349	100	24	0.24
950	4	-4.281003708	5.708591768	0.179226199	100	33	0.33
951	1	-4.987447624	7.436707164	-0.15684611	100	34	0.34
951	2	-4.281786154	5.850515012	0.042825811	100	26	0.26
951	3	-5.868855431	6.876613182	0.012342307	100	28	0.28
951	4	-5.239550264	4.865880183	0.281469881	100	36	0.36
952	1	-4.874446959	5.938008901	-0.098932606	100	28	0.28
952	2	-4.177474859	6.635104315	0.056261981	100	28	0.28
952	3	-5.70960495	6.634225229	0.13760791	100	34	0.34
952	4	-3.399523542	5.801606625	0.218622322	100	28	0.28
953	1	-5.608114026	6.700597044	-0.089147608	100	34	0.34
953	2	-2.916249047	7.356292805	0.096731238	100	29	0.29
953	3	-6.520082725	5.615950554	0.113906097	100	31	0.31
953	4	-4.953788763	5.490875027	0.085462581	100	39	0.39
954	1	-4.802383423	7.107973272	-0.118613217	100	38	0.38
954	2	-5.774744789	5.71612837	0.13715047	100	36	0.36
954	3	-5.734379302	5.616092094	-0.014855963	100	32	0.32
954	4	-4.089410359	5.264354152	0.114876025	100	27	0.27
955	1	-6.543900454	6.385197929	-0.072418731	100	33	0.33
955	2	-4.107706644	7.097430589	0.086514098	100	31	0.31
955	3	-6.474748792	4.330851119	0.014353293	100	29	0.29
955	4	-3.013298317	9.99501026	0.040826048	100	35	0.35
956	1	-6.380134405	6.916245995	0.039508015	100	27	0.27
956	2	-2.284061187	6.674391473	0.258884114	100	24	0.24
956	3	-9.218020503	5.507168221	0.040998616	100	25	0.25
956	4	-4.453104698	5.75224528	0.118153734	100	28	0.28
957	1	-6.116426401	6.821408638	-0.071791824	100	38	0.38
957	2	-2.92576149	5.672849955	0.191700354	100	31	0.31
957	3	-7.837274623	2.813683295	-0.07605266	100	24	0.24
957	4	-4.091008923	8.285602574	0.284611527	100	28	0.28
958	1	-6.756457389	5.064945436	-0.080528559	100	31	0.31
958	2	-5.065564107	6.555804886	0.172244421	100	27	0.27
958	3	-7.262476819	6.075080713	0.053687968	100	28	0.28
958	4	-4.373625072	8.610183302	0.236374106	100	38	0.38
959	1	-9.574069724	6.529693458	0.088643309	100	33	0.33
959	2	-3.613485514	7.183018238	0.175806888	100	40	0.4
959	3	-7.022287547	6.366757905	-0.173121496	100	23	0.23
959	4	-5.334457229	5.219047343	0.068588735	100	38	0.38
960	1	-7.048280151	4.805238143	0.032176285	100	31	0.31
960	2	-3.874003884	6.516908069	0.044850339	100	27	0.27
960	3	-6.764223626	4.11544128	-0.104737115	100	25	0.25
960	4	-3.215545591	8.528542792	0.252917165	100	36	0.36
961	1	-5.634969199	6.444637532	0.1106871	100	31	0.31
961	2	-4.895553093	6.477500487	0.063709871	100	32	0.32
961	3	-7.377689788	2.349336737	-0.191024627	100	27	0.27
961	4	-4.49254286	8.078323862	0.182146585	100	33	0.33
962	1	-6.784581704	5.787855775	0.051867721	100	30	0.3
962	2	-3.79690153	6.53841295	0.06902696	100	30	0.3
962	3	-7.939873302	6.062584796	-0.223960537	100	19	0.19
962	4	-4.282966017	7.450682904	0.215726824	100	37	0.37
963	1	-7.013419043	6.406881466	0.012644762	100	26	0.26
963	2	-4.193337378	6.67035539	0.046612567	100	30	0.3
963	3	-5.966217296	5.721409422	0.014901011	100	27	0.27
963	4	-3.4466972	8.848588215	0.259467778	100	26	0.26
964	1	-6.204526325	6.359200335	-0.126861003	100	24	0.24
964	2	-4.490637251	6.618246784	-0.001301855	100	36	0.36
964	3	-7.037059093	4.16100483	-0.057396027	100	22	0.22
964	4	-4.624177085	5.649776386	0.189712779	100	30	0.3
965	1	-6.685583679	6.494559588	-0.060684315	100	23	0.23
965	2	-5.564151076	5.95576607	0.009512604	100	27	0.27
965	3	-7.406213993	4.421252158	-0.06865451	100	19	0.19
965	4	-4.579704306	6.568093076	0.164948515	100	31	0.31
966	1	-8.056698112	7.520629907	-0.064852905	100	25	0.25
966	2	-4.963526893	6.0939901	0.066253149	100	32	0.32
966	3	-6.931570469	4.448180378	-0.113588982	100	33	0.33
966	4	-3.225808468	6.494489758	0.229288088	100	29	0.29
967	1	-5.299664115	6.597249694	0.039281957	100	29	0.29
967	2	-4.946717786	5.869372253	0.145957948	100	34	0.34
967	3	-7.038848953	4.31268007	-0.186738587	100	29	0.29
967	4	-3.939713265	8.379382099	-0.037938211	100	27	0.27
968	1	-5.618417971	6.176868146	0.081483996	100	30	0.3
968	2	-5.822194099	5.960304474	0.018412654	100	26	0.26
968	3	-6.873704145	3.51947807	-0.071505582	100	34	0.34
968	4	-3.466845998	7.979804077	0.17235622	100	31	0.31
969	1	-5.19754617	6.357965508	0.02326614	100	29	0.29
969	2	-4.920488318	5.164840091	-0.0214968	100	29	0.29
969	3	-15.18681598	2.754528693	-0.288916909	100	27	0.27
969	4	-4.360291985	6.164682326	0.162031243	100	27	0.27
970	1	-4.727119885	4.471257759	0.002549019	100	29	0.29
970	2	-4.992209567	33.25902794	-0.087133371	100	32	0.32
970	3	-6.632766258	3.001965987	-0.076319466	100	32	0.32
970	4	-4.444948281	7.871346402	0.163497403	100	36	0.36
971	1	-5.744002895	6.951314171	0.147972559	100	25	0.25
971	2	-4.831871411	35.36685787	-0.055047768	100	30	0.3
971	3	-6.632461312	4.530146414	-0.205780366	100	37	0.37
971	4	-5.152214796	8.804274756	0.090532238	100	29	0.29
972	1	-6.218279898	4.568121603	0.054614697	100	27	0.27
972	2	-4.989246506	5.295872642	0.05012491	100	31	0.31
972	3	-7.660075548	2.929018012	-0.152835084	100	34	0.34
972	4	-3.786953984	7.60563685	0.036359143	100	28	0.28
973	1	-5.365204298	6.763245367	-0.003276474	100	31	0.31
973	2	-7.01594001	4.515343098	0.042227016	100	35	0.35
973	3	-6.797061761	2.937956775	-0.161164647	100	32	0.32
973	4	-2.684798097	8.420493077	0.087665687	100	29	0.29
974	1	-6.490566356	6.640462447	0.035106489	100	25	0.25
974	2	-7.391297298	5.355333992	-0.05739092	100	32	0.32
974	3	-6.681935778	3.801005329	-0.051032966	100	33	0.33
974	4	-5.102320775	6.761158538	0.039820447	100	27	0.27
975	1	-7.532902459	6.494487341	-0.007202769	100	21	0.21
975	2	-4.515447594	5.306059442	0.088620064	100	32	0.32
975	3	-7.403120718	4.099687396	-0.224395049	100	28	0.28
975	4	-4.530413428	6.211072071	0.106775258	100	34	0.34
976	1	-7.291673584	7.222898023	-0.028993279	100	29	0.29
976	2	-5.178005876	4.761732739	0.046866282	100	38	0.38
976	3	-6.653255219	4.166822313	-0.053953633	100	32	0.32
976	4	-4.156458875	6.133256552	0.179033323	100	34	0.34
977	1	-6.291028269	4.73950866	0.082862645	100	28	0.28
977	2	-4.363065161	5.11938305	0.022334542	100	28	0.28
977	3	-6.864752098	4.231041436	-0.096451225	100	30	0.3
977	4	-3.13901751	7.390238845	0.148487526	100	33	0.33
978	1	-7.323552207	4.502713577	0.006866742	100	35	0.35
978	2	-4.054642536	5.672140987	0.110988153	100	36	0.36
978	3	-6.653354161	4.247884127	-7.82E-04	100	28	0.28
978	4	-5.341885946	5.384167497	0.233180641	100	36	0.36
979	1	-6.745719593	5.795992936	-0.019118305	100	31	0.31
979	2	-5.013804567	6.091182643	0.006440616	100	30	0.3
979	3	-6.872636057	4.457883651	-0.073089627	100	29	0.29
979	4	-5.192058545	6.03965041	0.212045873	100	30	0.3
980	1	-7.827560016	4.882623493	-0.071417936	100	22	0.22
980	2	-4.865138976	5.73362818	0.023762152	100	37	0.37
980	3	-6.882430438	2.612788247	-0.018925063	100	28	0.28
980	4	-4.068161172	7.587126088	0.252460232	100	32	0.32
981	1	-8.186400186	7.399870764	-0.122650446	100	34	0.34
981	2	-4.330009758	5.547953459	-0.168341971	100	36	0.36
981	3	-6.202791061	4.591589934	-0.075868948	100	32	0.32
981	4	-3.997136037	6.112936283	0.242663774	100	28	0.28
982	1	-6.945714258	7.593268241	-0.245818907	100	26	0.26
982	2	-4.583247682	6.875844433	-0.011843472	100	26	0.26
982	3	-6.737003705	5.861195757	0.059045728	100	37	0.37
982	4	-5.689976782	6.007781758	0.051085248	100	32	0.32
983	1	-6.420269732	6.912174261	-0.163231621	100	32	0.32
983	2	-4.554742363	6.662978506	0.009959112	100	28	0.28
983	3	-6.084414715	4.125573937	-0.053553131	100	34	0.34
983	4	-4.63106035	6.924186979	0.287273054	100	42	0.42
984	1	-6.147358748	6.793264577	0.028859225	100	43	0.43
984	2	-4.830949381	5.082277104	-0.004628179	100	27	0.27
984	3	-6.682229627	4.269150939	-0.037846642	100	43	0.43
984	4	-4.352046419	6.33862285	0.217574559	100	31	0.31
985	1	-7.074107423	3.761560577	0.015257386	100	29	0.29
985	2	-4.795548031	7.597413841	0.090134282	100	30	0.3
985	3	-5.691567349	2.125232393	-0.048793417	100	35	0.35
985	4	-5.234772477	5.07678784	0.183692727	100	34	0.34
986	1	-5.506215139	6.454347444	-0.026061014	100	29	0.29
986	2	-6.352190462	5.598053977	0.069999564	100	29	0.29
986	3	-5.688215901	6.924639076	-0.033603001	100	35	0.35
986	4	-4.495953076	9.405032841	0.178131699	100	34	0.34
987	1	-7.678939421	4.639620497	-0.138366701	100	26	0.26
987	2	-20.73681398	4.384619666	-0.128310705	100	32	0.32
987	3	-5.643255823	2.374910334	-0.065426576	100	37	0.37
987	4	-5.311361673	4.449876604	0.250771334	100	36	0.36
988	1	-11.818345	5.91206132	-0.082697258	100	27	0.27
988	2	-14.52528302	4.710272608	-0.032049363	100	27	0.27
988	3	-5.455331436	4.826341142	-0.062066181	100	33	0.33
988	4	-5.488604759	4.173382936	0.283878362	100	35	0.35
989	1	-4.854705476	7.089087591	-0.091670678	100	32	0.32
989	2	-7.662558315	5.395490882	0.057990961	100	29	0.29
989	3	-5.435170932	5.719450775	-0.144777927	100	32	0.32
989	4	-5.836683664	5.565476053	0.287341726	100	35	0.35
990	1	-6.520275141	6.435586703	-0.200053908	100	37	0.37
990	2	-5.178114225	5.482372374	-0.094740347	100	36	0.36
990	3	-6.097480362	1.948727097	-0.187666285	100	34	0.34
990	4	-4.906718845	4.119209018	0.27166776	100	34	0.34
991	1	-6.791173804	7.715733665	-0.042360977	100	29	0.29
991	2	-13.58489214	5.798768606	-0.10271282	100	34	0.34
991	3	-5.957876707	4.155365076	-0.163910716	100	36	0.36
991	4	-8.334530976	3.960200394	0.256212575	100	32	0.32
992	1	-8.847319326	7.48924973	-0.112051928	100	23	0.23
992	2	-4.453645752	6.820716796	0.004048676	100	32	0.32
992	3	-5.830420644	5.274050892	-0.060291917	100	34	0.34
992	4	-4.421421699	4.978888613	0.216001824	100	36	0.36
993	1	-9.099578155	7.042623498	-0.004540382	100	29	0.29
993	2	-6.255328622	5.9248995	0.038799832	100	29	0.29
993	3	-6.528980919	6.599639266	-0.026210072	100	34	0.34
993	4	-5.388997834	4.767125903	0.31444187	100	30	0.3
994	1	-7.570288361	6.814519746	-0.017126181	100	32	0.32
994	2	-19.72398945	4.973910668	-0.04627001	100	33	0.33
994	3	-5.703044654	5.533134538	-0.019810129	100	34	0.34
994	4	-5.256363483	7.274170826	0.216640057	100	34	0.34
995	1	-5.114691333	6.420834677	0.017287679	100	31	0.31
995	2	-4.714649021	6.315006318	-0.160832207	100	39	0.39
995	3	-5.616860398	3.855703976	-0.062317456	100	31	0.31
995	4	-4.633779768	4.135784278	0.047219978	100	28	0.28
996	1	-6.546982261	6.719359975	0.049782452	100	24	0.24
996	2	-4.872572175	9.590459784	-0.225915759	100	39	0.39
996	3	-5.135501844	5.424030124	-0.155438033	100	23	0.23
996	4	-5.286118655	4.924000121	-0.032435084	100	31	0.31
997	1	-9.912592688	6.344229021	-0.044560134	100	19	0.19
997	2	-4.910239018	11.64905744	-0.06664782	100	39	0.39
997	3	-4.71320799	4.550055344	-0.018663636	100	41	0.41
997	4	-5.616108377	5.103582257	-0.010165744	100	37	0.37
998	1	-7.206361913	6.453080739	-0.064935724	100	20	0.2
998	2	-5.3002053	6.576652498	-0.289187012	100	36	0.36
998	3	-5.851414891	6.678197399	-0.168943991	100	26	0.26
998	4	-4.230110699	7.79859382	0.177411034	100	29	0.29
999	1	-8.089546006	6.608711899	0.008922143	100	26	0.26
999	2	-4.988559221	9.598231125	-0.198441723	100	39	0.39
999	3	-5.85880054	3.967989287	0.059428284	100	33	0.33
999	4	-5.551292586	4.470828177	-0.134328909	100	32	0.32
1000	1	-7.165023651	6.706813428	-0.008002114	100	27	0.27
1000	2	-4.526382506	8.319482678	-0.009618815	100	36	0.36
1000	3	-4.770591908	6.606654619	0.135947433	100	26	0.26
1000	4	-3.900129042	5.824843053	-0.078132462	100	37	0.37
1001	1	-6.950689584	6.741112732	-0.074385128	100	25	0.25
1001	2	-5.316449538	8.333670424	-0.137508448	100	38	0.38
1001	3	-4.79785359	8.951123989	0.051760538	100	24	0.24
1001	4	-5.360048443	5.090921975	-0.007810867	100	28	0.28
1002	1	-8.139830654	6.303669309	0.088421739	100	25	0.25
1002	2	-4.659926219	12.22027259	-0.131742452	100	38	0.38
1002	3	-5.021802699	6.336515958	0.056339258	100	24	0.24
1002	4	-5.254365151	5.139582281	0.019547914	100	31	0.31
1003	1	-9.341985885	5.770567346	0.093609461	100	23	0.23
1003	2	-4.33476927	8.146370823	-0.340097322	100	47	0.47
1003	3	-5.029598326	5.70128162	-0.033683682	100	19	0.19
1003	4	-5.375807922	5.504692058	-0.018186931	100	27	0.27
1004	1	-7.317930989	6.797331669	0.031288985	100	27	0.27
1004	2	-4.337084724	9.713296582	-0.200416201	100	39	0.39
1004	3	-7.223741995	2.597350676	0.001608774	100	28	0.28
1004	4	-4.807057872	4.701337225	0.024475219	100	29	0.29
1005	1	-7.51844923	6.241689503	-0.030417144	100	29	0.29
1005	2	-4.826718238	8.363488985	-0.374441881	100	37	0.37
1005	3	-6.971983483	8.383776014	-0.001768997	100	30	0.3
1005	4	-4.645304821	4.92470413	-0.019127142	100	35	0.35
1006	1	-7.304919763	6.87703339	-0.103945623	100	28	0.28
1006	2	-4.290044643	13.51037798	-0.279340652	100	35	0.35
1006	3	-4.729110598	2.702287291	0.020743216	100	34	0.34
1006	4	-4.487588881	4.41961361	-0.045062451	100	32	0.32
1007	1	-7.171935967	6.33314196	-0.151700273	100	27	0.27
1007	2	-3.961725739	15.1318844	-0.12999799	100	29	0.29
1007	3	-4.705555941	8.148600591	-0.06885197	100	33	0.33
1007	4	-4.669340878	4.768006706	-0.093756951	100	26	0.26
1008	1	-9.566871995	5.13729714	-0.059988659	100	23	0.23
1008	2	-4.947083245	12.70837491	-0.097090034	100	35	0.35
1008	3	-4.699855161	4.174600401	-0.124603823	100	29	0.29
1008	4	-5.273896121	4.34211467	-0.117147768	100	29	0.29
1009	1	-10.27017093	8.375665007	-0.048834753	100	33	0.33
1009	2	-4.528941849	11.72453394	0.008264225	100	36	0.36
1009	3	-5.616034912	4.576252177	-0.040171182	100	25	0.25
1009	4	-4.376289068	5.019879355	-0.0645909	100	21	0.21
1010	1	-6.741528124	5.056322871	-0.114426956	100	28	0.28
1010	2	-4.483693052	14.45642478	-0.078107872	100	35	0.35
1010	3	-7.228611675	3.138671463	-0.103591657	100	26	0.26
1010	4	-5.381113999	4.879045484	-0.073611448	100	37	0.37
1011	1	-6.813075496	6.830500437	-0.115997346	100	36	0.36
1011	2	-4.608322727	11.91923773	-0.105844498	100	37	0.37
1011	3	-6.321006052	4.577444033	-0.018993933	100	30	0.3
1011	4	-5.428963305	5.249853627	-0.072087012	100	29	0.29
1012	1	-7.802809374	5.004622796	-0.136638918	100	28	0.28
