generation	transect	bl	bh	b	N	nsig	p
929	1	-1.467002302	1.585917374	0.047986467	100	40	0.4
929	2	-2.158474592	2.127571149	0.016418543	100	36	0.36
929	3	-1.90907151	1.519181958	-0.041462493	100	34	0.34
929	4	-2.998050872	1.677207894	-0.139023441	100	44	0.44
930	1	-1.423574073	1.688896237	0.051884157	100	36	0.36
930	2	-2.079623444	1.925023822	0.087094929	100	43	0.43
930	3	-1.995203957	1.85871665	-0.096694498	100	40	0.4
930	4	-2.043510933	1.689314537	-0.119056688	100	44	0.44
931	1	-1.3777113	2.39359393	0.076672396	100	46	0.46
931	2	-2.48622907	2.501996309	0.027427398	100	33	0.33
931	3	-1.880991918	1.838599082	0.03657543	100	39	0.39
931	4	-1.764456648	2.818745833	-0.062182788	100	45	0.45
932	1	-1.654284844	1.884534433	0.06605667	100	41	0.41
932	2	-2.288998366	1.840064708	0.062129155	100	35	0.35
932	3	-1.901758563	1.666564512	-0.066235064	100	35	0.35
932	4	-1.827283767	1.804799037	-0.169712887	100	45	0.45
933	1	-1.705271777	1.677788891	0.056966652	100	41	0.41
933	2	-2.204759238	2.1817742	-0.007723774	100	44	0.44
933	3	-2.101770897	1.397917311	-0.114418487	100	39	0.39
933	4	-1.811156348	1.798873599	-0.182840268	100	43	0.43
934	1	-1.460928977	1.911972222	0.118304716	100	45	0.45
934	2	-2.078574323	2.363352586	0.060104442	100	37	0.37
934	3	-1.668648632	1.935814436	-0.074307508	100	39	0.39
934	4	-1.763810206	1.742723475	-0.202795477	100	45	0.45
935	1	-1.631568859	1.608691299	0.015623515	100	49	0.49
935	2	-1.879949193	3.407199208	0.001721271	100	37	0.37
935	3	-1.477159933	1.69272842	-0.087522557	100	36	0.36
935	4	-1.873427983	2.047162104	-0.231250953	100	39	0.39
936	1	-1.655453891	1.773150801	-0.069593393	100	41	0.41
936	2	-1.908030832	2.390372831	0.079401246	100	35	0.35
936	3	-1.544655538	1.735403447	0.009305366	100	32	0.32
936	4	-1.691896323	2.26876431	-0.059239898	100	37	0.37
937	1	-1.377027388	1.870880821	0.059181138	100	40	0.4
937	2	-1.6388329	2.664580365	0.066118985	100	41	0.41
937	3	-2.010573458	1.810032294	0.083902975	100	37	0.37
937	4	-1.809174291	1.791398665	-0.101538306	100	35	0.35
938	1	-1.585318292	2.439177615	-0.116237269	100	45	0.45
938	2	-1.764189171	3.079578255	0.078152495	100	36	0.36
938	3	-1.887981272	1.406728546	0.024159352	100	37	0.37
938	4	-1.890833891	1.918095476	-0.079642621	100	42	0.42
939	1	-1.440083727	1.598056701	0.037633026	100	41	0.41
939	2	-1.75004173	2.230715804	0.084942013	100	39	0.39
939	3	-2.189438615	1.620012722	0.062777418	100	34	0.34
939	4	-1.709588292	2.107156769	-0.086623537	100	41	0.41
940	1	-1.388565979	1.625585494	0.084237133	100	44	0.44
940	2	-1.670863338	2.408884995	0.104113167	100	43	0.43
940	3	-1.765925643	1.635126834	-0.117886619	100	43	0.43
940	4	-1.775975612	1.513558198	-0.030548634	100	48	0.48
941	1	-1.320667484	1.547238264	0.058268655	100	49	0.49
941	2	-1.588985586	1.796765113	0.205317342	100	35	0.35
941	3	-2.11018948	1.859485538	-0.07746399	100	40	0.4
941	4	-1.838304855	1.976137997	-0.085390152	100	37	0.37
942	1	-1.446520885	1.957389987	-0.071054543	100	45	0.45
942	2	-1.691007028	1.868208007	0.172463254	100	45	0.45
942	3	-2.145934117	1.453299792	-0.007397357	100	47	0.47
942	4	-1.74379037	1.928940479	-0.037206654	100	46	0.46
943	1	-1.863205893	1.846274147	-0.062037869	100	44	0.44
943	2	-1.955876136	1.794322678	0.130661984	100	36	0.36
943	3	-1.581202699	1.406387719	0.019500867	100	38	0.38
943	4	-2.137502246	2.086255011	-0.111224981	100	45	0.45
944	1	-1.773063383	1.983437159	-0.108700992	100	43	0.43
944	2	-1.824920797	2.166088176	0.146052564	100	45	0.45
944	3	-1.821536383	1.300046298	-0.007992589	100	42	0.42
944	4	-1.673197372	2.326318946	-0.029063799	100	44	0.44
945	1	-1.753674407	2.043978535	-0.146986013	100	43	0.43
945	2	-2.704442502	2.174236204	0.155813131	100	39	0.39
945	3	-1.742538376	1.546973852	-0.019323505	100	36	0.36
945	4	-1.705303081	2.058535231	-0.157572258	100	43	0.43
946	1	-1.706178427	1.84973252	-0.20084344	100	38	0.38
946	2	-2.273195145	2.720774301	0.231185339	100	49	0.49
946	3	-1.903216748	1.967263629	-0.105329289	100	31	0.31
946	4	-1.87111698	2.013859714	-0.109881455	100	39	0.39
947	1	-1.398357816	1.652725924	-0.202226758	100	48	0.48
947	2	-2.617195358	2.278071164	0.091842279	100	45	0.45
947	3	-1.861603859	1.538603144	0.007613249	100	37	0.37
947	4	-2.015672508	1.66214205	-0.044930008	100	36	0.36
948	1	-1.623708959	1.591197969	-0.149826569	100	37	0.37
948	2	-1.920674205	2.369827716	0.220272274	100	43	0.43
948	3	-1.851634363	1.687646082	-0.062373468	100	38	0.38
948	4	-1.569024824	1.776238845	-0.0312763	100	34	0.34
949	1	-1.734267996	1.804345431	-0.133779717	100	35	0.35
949	2	-2.267237859	2.375182609	0.149111925	100	49	0.49
949	3	-1.632071974	1.524865041	0.016587149	100	35	0.35
949	4	-1.534393856	1.706618007	-0.145155532	100	39	0.39
950	1	-1.485526356	1.774988931	-0.136997646	100	39	0.39
950	2	-1.94003843	2.181011695	0.19577371	100	40	0.4
950	3	-1.937017924	1.656652342	-0.012517471	100	37	0.37
950	4	-1.957716995	1.468883568	-0.109298725	100	51	0.51
951	1	-1.492989681	1.779168532	-0.125543313	100	34	0.34
951	2	-2.192723543	3.009306026	0.222051257	100	43	0.43
951	3	-1.913257616	1.593101683	0.033355865	100	32	0.32
951	4	-1.83956529	2.246920443	-0.165637403	100	35	0.35
952	1	-1.397453101	1.990426325	8.06E-04	100	39	0.39
952	2	-1.468089966	2.527723168	0.167048931	100	41	0.41
952	3	-2.400146022	1.61527923	0.01300237	100	38	0.38
952	4	-2.069393391	1.800084986	-0.115408843	100	40	0.4
953	1	-1.694343195	2.090746364	-0.130397984	100	35	0.35
953	2	-1.951575221	3.057280906	0.259502935	100	41	0.41
953	3	-1.455113126	1.513132606	-0.011721627	100	38	0.38
953	4	-1.83956377	2.104354139	-0.046478987	100	36	0.36
954	1	-1.492345569	1.723311376	-0.118426141	100	36	0.36
954	2	-2.044309617	2.081017014	0.098232146	100	47	0.47
954	3	-1.85333933	1.293892579	0.075203467	100	38	0.38
954	4	-2.077163476	2.148381701	0.062531125	100	39	0.39
955	1	-1.575425559	1.49029324	-0.138925794	100	38	0.38
955	2	-1.784090172	2.303115646	0.167316594	100	49	0.49
955	3	-1.783289293	1.779554144	0.083891692	100	44	0.44
955	4	-1.813058894	1.851162521	-0.116207542	100	39	0.39
956	1	-1.615571178	1.935293199	-0.18370605	100	43	0.43
956	2	-1.901293432	1.828083495	0.092763306	100	44	0.44
956	3	-2.170063135	1.866155917	0.087845737	100	41	0.41
956	4	-1.628575765	1.987932732	0.025514388	100	42	0.42
957	1	-1.54199524	1.463241187	-0.092890741	100	46	0.46
957	2	-1.821069718	2.342897608	0.066771827	100	38	0.38
957	3	-1.63591284	1.904181795	0.116018822	100	47	0.47
957	4	-1.691695484	1.607383032	-0.132845572	100	30	0.3
958	1	-1.681452985	2.178714849	-0.146786572	100	46	0.46
958	2	-1.920407017	2.551295144	0.217877343	100	47	0.47
958	3	-1.815555265	1.80132406	0.081407487	100	36	0.36
958	4	-1.653105915	1.728040499	-0.04604374	100	37	0.37
959	1	-2.018612169	1.512169581	-0.15692341	100	49	0.49
959	2	-1.897166769	2.438110971	0.115335781	100	43	0.43
959	3	-2.688124632	1.939410198	0.072900128	100	36	0.36
959	4	-1.807282592	1.931643383	-0.035434678	100	44	0.44
960	1	-1.866412203	1.96298428	-0.149412258	100	50	0.5
960	2	-1.951035871	2.268766675	-0.046266059	100	47	0.47
960	3	-1.643388846	1.759260874	0.133131266	100	36	0.36
960	4	-1.75517673	1.776224114	-0.075561119	100	49	0.49
961	1	-1.646220728	1.772402637	-0.122215666	100	47	0.47
961	2	-1.916945154	2.38172221	0.150490269	100	49	0.49
961	3	-1.940877464	1.236067638	0.004883001	100	42	0.42
961	4	-1.809468892	1.874476865	-0.070446344	100	48	0.48
962	1	-1.687865216	1.95386529	-0.147708828	100	45	0.45
962	2	-2.146646698	2.429412711	0.161376708	100	43	0.43
962	3	-2.022603644	2.014002308	-0.007367084	100	38	0.38
962	4	-1.637616786	2.13991929	-0.030880885	100	43	0.43
963	1	-1.539432685	1.87064315	-0.185399845	100	48	0.48
963	2	-2.172439016	2.801483895	0.172038919	100	46	0.46
963	3	-2.106748697	2.637464261	-0.00266778	100	41	0.41
963	4	-1.887199114	1.868257446	-0.125134736	100	37	0.37
964	1	-1.358994243	1.722337076	-0.10133258	100	41	0.41
964	2	-2.741757755	2.540454256	0.152257991	100	44	0.44
964	3	-2.430040381	2.025281697	0.065026247	100	44	0.44
964	4	-2.041271227	2.43009485	-0.136736784	100	48	0.48
965	1	-1.620357884	1.747130469	-0.174893014	100	45	0.45
965	2	-2.271458646	2.540026776	0.170265783	100	49	0.49
965	3	-2.078202865	2.216456375	-0.093029002	100	44	0.44
965	4	-1.762947516	2.030113324	-0.090524497	100	41	0.41
966	1	-1.565390296	2.053347242	-0.132333191	100	49	0.49
966	2	-2.752155204	3.070127074	0.308760926	100	42	0.42
966	3	-2.275837418	2.017474503	0.046672141	100	44	0.44
966	4	-1.854571243	2.491449564	-0.069664787	100	44	0.44
967	1	-1.522292459	1.702543514	-0.12571697	100	48	0.48
967	2	-3.00987149	2.966263163	0.243949628	100	50	0.5
967	3	-2.692411513	1.389425898	0.023126043	100	44	0.44
967	4	-1.983344986	2.731633107	-0.068274743	100	45	0.45
968	1	-1.771210305	1.788543285	-0.203730152	100	51	0.51
968	2	-2.401946817	2.891420099	0.246065876	100	48	0.48
968	3	-2.606172464	1.817422304	-0.030412768	100	42	0.42
968	4	-2.500020664	2.62901126	-0.155295044	100	45	0.45
969	1	-1.894882116	1.693255856	-0.117084445	100	51	0.51
969	2	-2.48121509	2.533490903	0.186475507	100	49	0.49
969	3	-1.724444193	2.293300438	-0.029105273	100	43	0.43
969	4	-1.708916077	2.205057536	-0.148313198	100	47	0.47
970	1	-1.764792528	1.53335437	-0.150752283	100	45	0.45
970	2	-2.069836353	2.686506656	0.310201678	100	53	0.53
970	3	-1.712812161	1.777245711	0.008310983	100	46	0.46
970	4	-2.138642295	1.771859024	-0.143630674	100	49	0.49
971	1	-1.69313067	1.955182041	-0.082325866	100	48	0.48
971	2	-2.271058078	2.799923338	0.194879974	100	54	0.54
971	3	-1.969100554	1.95693714	-0.034603067	100	39	0.39
971	4	-2.263604601	1.591106189	-0.023556839	100	52	0.52
972	1	-1.825791892	1.843542346	-0.095842208	100	49	0.49
972	2	-2.709457038	2.852502929	0.145089645	100	48	0.48
972	3	-1.966466204	1.94209439	0.077656272	100	46	0.46
972	4	-2.257826226	1.723469263	0.064235116	100	48	0.48
973	1	-1.692338518	1.980938921	-0.209225767	100	43	0.43
973	2	-2.518506456	2.861355581	0.166704286	100	44	0.44
973	3	-1.671968556	2.138921292	0.089930133	100	53	0.53
973	4	-1.967563708	1.680845129	0.12377517	100	40	0.4
974	1	-1.731930994	1.881750324	-0.218160487	100	48	0.48
974	2	-2.473632059	2.768864914	0.13331344	100	38	0.38
974	3	-1.861097183	1.833201771	-0.009042612	100	44	0.44
974	4	-2.236149696	1.641489048	0.010093164	100	50	0.5
975	1	-1.660480616	2.08491589	-0.093532075	100	54	0.54
975	2	-1.927091894	2.847045472	0.140975575	100	42	0.42
975	3	-1.794836212	1.694517844	-0.011453342	100	50	0.5
975	4	-2.097694964	1.547098272	0.106624667	100	50	0.5
976	1	-1.776302315	1.80981164	-0.189691796	100	50	0.5
976	2	-2.32909983	2.749659875	0.134467781	100	49	0.49
976	3	-2.103101588	1.841840821	-0.098129133	100	47	0.47
976	4	-2.027705604	1.686166184	0.071216051	100	48	0.48
977	1	-1.765428876	2.068673434	-0.200033977	100	47	0.47
977	2	-1.94829685	2.746453205	0.168490104	100	51	0.51
977	3	-2.016527001	1.925545908	-0.09441574	100	45	0.45
977	4	-2.405693562	1.685715097	0.069054146	100	50	0.5
978	1	-1.825873997	1.921099076	-0.181524728	100	45	0.45
978	2	-2.078018384	2.445827154	0.057911016	100	45	0.45
978	3	-1.88438422	1.888692548	-0.075487706	100	44	0.44
978	4	-2.997279893	1.761482083	-0.031557598	100	48	0.48
979	1	-1.902892146	1.929700591	-0.165824513	100	40	0.4
979	2	-2.145799504	2.519478269	0.075500679	100	48	0.48
979	3	-2.457053981	1.95532989	-0.037232245	100	42	0.42
979	4	-2.346342388	2.014921428	-0.001680229	100	43	0.43
980	1	-1.785463939	2.233927504	-0.148647201	100	45	0.45
980	2	-2.054800836	2.475061983	0.089240338	100	44	0.44
980	3	-2.493594596	1.98486885	-0.123977213	100	43	0.43
980	4	-2.235594822	1.921518971	-0.113338203	100	47	0.47
981	1	-1.727285748	1.867917548	-0.2201628	100	44	0.44
981	2	-2.021837464	2.632406708	0.067444967	100	44	0.44
981	3	-1.830514834	1.929559588	-0.065547941	100	39	0.39
981	4	-2.43850821	1.905860398	-0.050259582	100	52	0.52
982	1	-1.724582037	1.920669263	-0.177356113	100	46	0.46
982	2	-1.930938053	2.77521853	-0.044969928	100	46	0.46
982	3	-1.767538875	1.667292004	0.017977363	100	38	0.38
982	4	-2.480954567	1.782229827	-0.018655909	100	47	0.47
983	1	-1.823082843	1.867889766	-0.162027708	100	41	0.41
983	2	-2.284335279	2.320182336	-0.059490111	100	43	0.43
983	3	-2.103181311	1.524982811	-0.038986209	100	30	0.3
983	4	-3.129130403	1.758576333	0.02980345	100	40	0.4
984	1	-1.987319312	1.754411668	-0.083581458	100	42	0.42
984	2	-2.019342886	2.932221121	0.041812747	100	40	0.4
984	3	-2.534012187	1.943781306	0.056103616	100	40	0.4
984	4	-2.902832521	2.037503288	-0.11902046	100	50	0.5
985	1	-1.817541276	1.658523006	-0.165876778	100	45	0.45
985	2	-2.038688021	2.379062289	-0.007616566	100	40	0.4
985	3	-2.274734912	1.649602452	0.022124248	100	31	0.31
985	4	-2.686591602	1.841827889	-0.102184007	100	44	0.44
986	1	-1.853054695	1.793088378	0.039098906	100	45	0.45
986	2	-2.081714709	2.338629241	-0.006987219	100	38	0.38
986	3	-2.319931058	1.73802991	-0.074664207	100	32	0.32
986	4	-2.821771602	2.494300873	-0.039825674	100	44	0.44
987	1	-2.044695878	1.632098164	-0.09313072	100	42	0.42
987	2	-1.961367577	2.057900879	0.054752173	100	41	0.41
987	3	-2.281624046	1.926083156	0.00375707	100	41	0.41
987	4	-2.510776264	1.614650725	-0.058349083	100	47	0.47
988	1	-2.017447085	1.701024522	-0.068696075	100	35	0.35
988	2	-1.89732379	1.96125161	0.105425921	100	43	0.43
988	3	-2.163535112	2.043040957	0.067067982	100	34	0.34
988	4	-2.027869329	1.879117242	-0.194574136	100	48	0.48
989	1	-1.662061986	1.755832376	0.012055416	100	42	0.42
989	2	-2.03209827	2.159566514	0.073866225	100	50	0.5
989	3	-2.558946461	1.136495771	-0.046951798	100	32	0.32
989	4	-1.999933288	2.012323662	-0.174160739	100	42	0.42
990	1	-1.807653582	1.681076434	-0.083384074	100	48	0.48
990	2	-2.079870404	1.919254288	0.053133736	100	44	0.44
990	3	-2.315862196	1.625527302	-0.048842781	100	36	0.36
990	4	-2.368991759	1.739250356	-0.177596936	100	40	0.4
991	1	-1.670182669	1.475645863	0.016817595	100	50	0.5
991	2	-1.979040328	2.149980101	0.073252754	100	41	0.41
991	3	-2.242438232	1.740725582	0.008061733	100	37	0.37
991	4	-2.393335522	1.596988274	-0.173768652	100	40	0.4
992	1	-1.729160865	1.315112832	0.026852329	100	39	0.39
992	2	-2.017400094	2.279055037	0.037554359	100	47	0.47
992	3	-2.051967424	2.005401013	-0.053572693	100	39	0.39
992	4	-2.25041036	1.861062461	-0.104002283	100	44	0.44
993	1	-1.623644425	1.429687992	0.013935291	100	40	0.4
993	2	-1.990454456	2.03297952	0.055077761	100	45	0.45
993	3	-2.390467658	1.260486664	0.025111412	100	44	0.44
993	4	-2.284768938	1.569954327	-0.190291976	100	49	0.49
994	1	-1.530255724	1.719497553	0.038759323	100	36	0.36
994	2	-2.138411434	2.064205315	-0.001211842	100	45	0.45
994	3	-3.238446543	1.569012382	-0.005976801	100	38	0.38
994	4	-1.976715819	1.553614474	-0.183138111	100	46	0.46
995	1	-1.579090895	1.507436889	0.044422504	100	46	0.46
995	2	-1.959734647	2.052753713	0.119606454	100	46	0.46
995	3	-2.508857669	1.688814031	-0.054444657	100	47	0.47
995	4	-2.824693419	1.689680907	-0.104239256	100	45	0.45
996	1	-1.651393335	1.93708382	-0.092646765	100	41	0.41
996	2	-2.110221549	1.898972475	0.011031571	100	38	0.38
996	3	-2.580714239	1.843033332	-0.054114055	100	39	0.39
996	4	-2.787412005	1.759677878	-0.131987668	100	40	0.4
997	1	-1.589869866	1.360145403	-0.009000114	100	36	0.36
997	2	-2.223488574	2.586745398	0.150073136	100	41	0.41
997	3	-2.638364354	2.241684202	-0.007924434	100	39	0.39
997	4	-2.649461899	1.587654194	-0.129911372	100	43	0.43
998	1	-1.662593301	1.922628337	0.019369789	100	39	0.39
998	2	-1.932469496	2.031079052	0.130017171	100	49	0.49
998	3	-3.150956358	2.002309665	0.015969607	100	44	0.44
998	4	-2.917647201	1.652594015	-0.170133143	100	46	0.46
999	1	-1.504476525	1.701297987	0.062243199	100	29	0.29
999	2	-2.06149005	2.062040171	0.104964598	100	51	0.51
999	3	-1.869569948	1.931772925	-0.013269446	100	41	0.41
999	4	-2.661103304	2.005469566	-0.170857491	100	45	0.45
1000	1	-1.620282386	1.603730067	-0.013482963	100	36	0.36
1000	2	-1.87538641	2.26212386	0.120167432	100	44	0.44
1000	3	-2.666517094	2.242807553	0.091445099	100	47	0.47
1000	4	-2.351087789	1.55204257	-0.124923822	100	37	0.37
1001	1	-1.476549338	1.794356415	-0.033793553	100	38	0.38
1001	2	-2.173809468	1.992173509	0.078484342	100	47	0.47
1001	3	-2.602349169	2.047308769	-0.036467169	100	39	0.39
1001	4	-2.793645952	1.805409285	-0.144697403	100	43	0.43
1002	1	-1.331196545	1.765011474	-0.013587472	100	39	0.39
1002	2	-1.646005354	1.992328789	0.137763655	100	37	0.37
1002	3	-2.421903545	2.131245762	0.033108275	100	45	0.45
1002	4	-2.66165581	1.60566755	-0.123574187	100	51	0.51
1003	1	-1.632756047	1.748909468	-0.014834785	100	34	0.34
1003	2	-1.678007848	1.731197703	0.06320837	100	42	0.42
1003	3	-2.121329132	2.071552933	0.018652954	100	43	0.43
1003	4	-3.186794908	1.367279931	-0.075988794	100	47	0.47
1004	1	-1.256780616	1.550274387	0.048729894	100	40	0.4
1004	2	-1.732069198	1.976499131	0.106936651	100	40	0.4
1004	3	-1.606094658	1.810422831	0.028767891	100	41	0.41
1004	4	-2.75975792	1.522665841	-0.229200723	100	43	0.43
1005	1	-1.420456407	1.753594954	-0.027221361	100	39	0.39
1005	2	-1.977996261	1.963128976	0.039470943	100	44	0.44
1005	3	-1.578618802	1.714973661	0.03222274	100	37	0.37
1005	4	-2.33700304	1.497354766	-0.102702998	100	32	0.32
1006	1	-1.603650713	1.64987028	0.079207182	100	42	0.42
1006	2	-2.418738919	1.974846975	0.046852226	100	43	0.43
1006	3	-2.228960491	1.778358345	0.010136362	100	45	0.45
1006	4	-2.664548063	1.399189502	-0.133315099	100	45	0.45
1007	1	-1.531671015	1.838334837	-0.006446075	100	41	0.41
1007	2	-2.15158912	1.793084567	0.15467827	100	48	0.48
1007	3	-2.131375342	1.399903903	0.109745528	100	40	0.4
1007	4	-2.509840394	1.453901929	-0.186740459	100	31	0.31
1008	1	-1.2977608	2.000779496	-0.084560805	100	36	0.36
1008	2	-2.169138803	2.057432199	0.189554216	100	45	0.45
1008	3	-1.912306781	1.53201056	0.08587592	100	40	0.4
1008	4	-2.826500776	1.152614816	-0.242574698	100	37	0.37
1009	1	-1.704089028	1.727686691	-0.02509038	100	38	0.38
1009	2	-2.15228263	2.067601147	0.155592145	100	46	0.46
1009	3	-1.591923868	1.884135514	0.12059424	100	42	0.42
1009	4	-2.666670573	1.412216847	-0.245899207	100	45	0.45
1010	1	-1.394881335	1.808271783	0.024219246	100	46	0.46
1010	2	-1.837977028	1.864843923	0.232861437	100	47	0.47
1010	3	-2.017382514	1.958112202	0.083083761	100	43	0.43
1010	4	-3.093186654	1.251425888	-0.218455692	100	44	0.44
1011	1	-1.363699704	2.060654254	-0.071851383	100	41	0.41
1011	2	-2.237267111	1.581618883	0.196112565	100	48	0.48
1011	3	-2.086172981	1.871188766	0.076514754	100	43	0.43
1011	4	-2.472836554	1.390793544	-0.16723791	100	40	0.4
1012	1	-1.364878496	1.837009036	-0.114428855	100	36	0.36
1012	2	-2.127114599	2.310341706	0.063299029	100	43	0.43
1012	3	-2.209110274	1.84610986	-0.073261642	100	41	0.41
1012	4	-2.403626339	1.414258968	-0.152206571	100	39	0.39
1013	1	-1.785111307	1.664628793	0.003598244	100	42	0.42
1013	2	-2.270119847	2.336613914	0.068235303	100	46	0.46
1013	3	-2.068839231	2.275547422	-0.043714937	100	42	0.42
1013	4	-2.247673145	1.315933417	-0.296413401	100	46	0.46
1014	1	-1.374599511	1.865920693	-0.039572357	100	39	0.39
1014	2	-2.2130123	2.488932025	0.082823997	100	49	0.49
1014	3	-1.680842775	1.765314737	-0.093004729	100	36	0.36
1014	4	-2.452978574	1.531945519	-0.167902888	100	37	0.37
1015	1	-1.466278717	1.653498778	-0.048883867	100	42	0.42
1015	2	-2.240607825	2.024083066	0.123117186	100	41	0.41
1015	3	-1.98996091	2.214478778	-0.038658886	100	35	0.35
1015	4	-2.190058099	1.778096266	-0.155362509	100	49	0.49
1016	1	-1.361152273	1.763854977	-0.006785456	100	43	0.43
1016	2	-1.759044931	2.402331553	0.163992047	100	44	0.44
1016	3	-1.992072408	2.171597247	0.025621622	100	34	0.34
1016	4	-2.14318655	1.608503189	-0.225107592	100	42	0.42
1017	1	-1.716451154	1.81246601	-0.07769876	100	37	0.37
1017	2	-2.358179877	2.628945346	0.136596832	100	45	0.45
1017	3	-1.66492163	2.161122872	0.042213469	100	39	0.39
1017	4	-2.101047278	1.438812911	-0.162637589	100	44	0.44
1018	1	-1.698344577	1.881165717	-0.140947681	100	39	0.39
1018	2	-2.3446685	2.465357302	0.18355954	100	42	0.42
1018	3	-2.16165663	2.247434463	0.112804232	100	41	0.41
1018	4	-1.932560207	1.645512413	-0.15268032	100	39	0.39
1019	1	-1.519111468	1.32839258	-0.133388788	100	42	0.42
1019	2	-2.154153252	2.248585935	0.10680363	100	42	0.42
1019	3	-2.147259264	2.735534613	0.090386374	100	39	0.39
1019	4	-1.811169721	1.537465699	-0.131830159	100	40	0.4
1020	1	-1.485225443	1.610661995	-0.241016737	100	39	0.39
1020	2	-2.082663537	2.004385665	0.225999187	100	46	0.46
1020	3	-2.475342928	2.456155667	0.124608389	100	41	0.41
1020	4	-1.969591482	1.476079255	-0.097958543	100	49	0.49
1021	1	-1.327473742	1.529806642	-0.207640279	100	38	0.38
1021	2	-2.227839737	2.357892265	0.119571349	100	53	0.53
1021	3	-2.596327679	2.288984734	0.193493615	100	40	0.4
1021	4	-1.95625432	1.68423999	-0.162220304	100	43	0.43
1022	1	-1.284566446	1.620291054	-0.08842332	100	26	0.26
1022	2	-1.650828402	2.254880932	0.083474338	100	47	0.47
1022	3	-2.598524071	2.560527953	0.114068158	100	37	0.37
1022	4	-2.249453803	1.374715939	-0.154383626	100	49	0.49
1023	1	-1.135488439	1.346635103	-0.122437701	100	31	0.31
1023	2	-2.05495479	2.372159955	0.049453514	100	43	0.43
1023	3	-2.896241695	2.403947811	0.178995555	100	37	0.37
1023	4	-3.008184404	1.643276184	-0.222184947	100	48	0.48
1024	1	-1.110410718	1.883764349	-0.001176637	100	35	0.35
1024	2	-1.976235036	2.333664989	0.046338849	100	39	0.39
1024	3	-2.552678782	2.474788651	0.128739578	100	37	0.37
1024	4	-2.298582966	1.879185172	-0.181213496	100	43	0.43
1025	1	-1.244262229	1.675265715	-0.044413604	100	36	0.36
1025	2	-1.798545474	2.003682416	-0.029726687	100	44	0.44
1025	3	-2.471657447	2.450467327	0.141415633	100	47	0.47
1025	4	-3.083848927	1.77254983	-0.259856117	100	49	0.49
1026	1	-1.374673693	1.753887001	-0.029296985	100	33	0.33
1026	2	-2.236377435	2.580167851	-0.013900229	100	40	0.4
1026	3	-2.307726546	2.821633007	0.185679175	100	47	0.47
1026	4	-3.16879088	1.712091432	-0.262509084	100	47	0.47
1027	1	-1.511292312	1.643188014	-0.056638944	100	41	0.41
1027	2	-2.585529908	2.192990739	0.069724532	100	47	0.47
1027	3	-2.265651084	2.608400914	0.197867244	100	42	0.42
1027	4	-2.243524366	1.471897551	-0.163831	100	43	0.43
1028	1	-1.541870486	1.91241261	-0.118682266	100	39	0.39
1028	2	-2.366953172	2.670892077	0.025625221	100	45	0.45
1028	3	-1.975483529	2.657177227	0.342087821	100	45	0.45
1028	4	-2.252213491	1.465461313	-0.16991902	100	43	0.43
1029	1	-1.419012581	1.843684378	-0.020114386	100	41	0.41
1029	2	-2.611549289	1.997972297	0.023388065	100	44	0.44
1029	3	-2.260867823	2.47322194	0.115117284	100	41	0.41
1029	4	-2.246923842	1.173101222	-0.225115289	100	42	0.42
1030	1	-1.301001218	1.666516059	-0.068844765	100	40	0.4
1030	2	-2.219654531	2.157170892	0.127184972	100	48	0.48
1030	3	-2.22970084	2.337241461	0.080690611	100	42	0.42
1030	4	-2.900804871	1.455262774	-0.24450602	100	43	0.43
1031	1	-1.353907015	1.522086507	-0.043435037	100	35	0.35
1031	2	-2.364713025	2.969180598	0.10628318	100	39	0.39
1031	3	-2.173832659	2.4439578	0.218771363	100	45	0.45
1031	4	-2.38220086	1.263673651	-0.303807151	100	44	0.44
1032	1	-1.600951507	1.898775298	0.037322683	100	46	0.46
1032	2	-2.316270844	1.855654868	0.176762537	100	45	0.45
1032	3	-2.104074723	1.69617093	0.196196069	100	44	0.44
1032	4	-2.607754043	1.321281041	-0.262500056	100	49	0.49
1033	1	-1.411188752	1.762191897	-0.070473879	100	46	0.46
1033	2	-2.328286372	2.033087412	0.172883594	100	46	0.46
1033	3	-2.136570323	2.520158739	0.223469599	100	43	0.43
1033	4	-2.312921239	1.492557003	-0.356295766	100	47	0.47
1034	1	-1.75304415	1.318242485	0.017453708	100	45	0.45
1034	2	-2.651701531	2.249204746	0.135789231	100	39	0.39
1034	3	-2.470091875	2.355447611	0.190069069	100	43	0.43
1034	4	-2.225883666	1.463344347	-0.386305278	100	40	0.4
1035	1	-1.433027599	1.390301563	0.057934607	100	38	0.38
1035	2	-2.15389779	2.268060319	0.091796885	100	43	0.43
1035	3	-2.348455029	2.842175964	0.288534958	100	45	0.45
1035	4	-2.076791884	1.826820125	-0.281177493	100	44	0.44
1036	1	-1.400850793	1.889240382	0.106423331	100	43	0.43
1036	2	-2.388947812	2.351106092	0.116130683	100	42	0.42
1036	3	-2.380554558	2.497082514	0.194211183	100	51	0.51
1036	4	-2.24078066	1.70540086	-0.326863953	100	41	0.41
1037	1	-1.526306052	1.882011997	0.052073565	100	40	0.4
1037	2	-2.355381619	2.431698894	0.22891723	100	50	0.5
1037	3	-2.465468535	2.803120241	0.141387466	100	39	0.39
1037	4	-2.495171909	2.354194624	-0.293307198	100	42	0.42
1038	1	-1.388834285	1.992571128	0.136895773	100	38	0.38
1038	2	-2.37900805	2.65964951	0.101160062	100	42	0.42
